-2.390415 -1.534865 -0.964419
-2.390415 -1.417233 -1.130206
-2.390415 -1.281779 -1.281779
-2.390415 -1.130206 -1.417233
-2.390415 -0.964419 -1.534865
-2.390415 -0.786505 -1.633195
-2.390415 -0.598700 -1.710986
-2.390415 -0.403366 -1.767261
-2.390415 -0.202959 -1.801311
-2.390415 -0.000000 -1.812709
-2.390415 0.202959 -1.801311
-2.390415 0.403366 -1.767261
-2.390415 0.598700 -1.710986
-2.390415 0.786505 -1.633195
-2.390415 0.964419 -1.534865
-2.390415 1.130206 -1.417233
-2.390415 1.281779 -1.281779
-2.390415 1.417233 -1.130206
-2.390415 1.534865 -0.964419
-2.390415 1.633195 -0.786505
-2.390415 1.710986 -0.598700
-2.390415 1.767261 -0.403366
-2.390415 1.801311 -0.202959
-2.261139 1.971611 0.000000
-2.261139 1.961161 0.202723
-2.261139 1.929923 0.403297
-2.261139 1.878226 0.599596
-2.261139 1.806621 0.789539
-2.261139 1.715864 0.971113
-2.261139 1.606919 1.142393
-2.261139 1.480940 1.301563
-2.261139 1.339263 1.446936
-2.261139 1.183389 1.576972
-2.261139 1.014971 1.690291
-2.261139 0.835794 1.785693
-2.261139 0.647758 1.862165
-2.261139 0.452855 1.918899
-2.261139 0.253152 1.955291
-2.261139 0.050765 1.970957
-2.261139 -0.152160 1.965731
-2.261139 -0.353472 1.939667
-2.261139 -0.551037 1.893042
-2.261139 -0.742761 1.826351
-2.261139 -0.926611 1.740299
-2.261139 -1.100639 1.635800
-2.261139 -1.263001 1.513962
-2.261139 -1.411974 1.376074
-2.261139 -1.545979 1.223601
-2.261139 -1.663597 1.058156
-2.261139 -1.763581 0.881495
-2.261139 -1.844870 0.695490
-2.261139 -1.906603 0.502112
-2.261139 -1.948125 0.303412
-2.261139 -1.968997 0.101496
-2.261139 -1.968997 -0.101496
-2.261139 -1.948125 -0.303412
-2.261139 -1.906603 -0.502112
-2.261139 -1.844870 -0.695490
-2.261139 -1.763581 -0.881495
-2.261139 -1.663597 -1.058156
-2.261139 -1.545979 -1.223601
-2.261139 -1.411974 -1.376074
-2.261139 -1.263001 -1.513962
-2.261139 -1.100639 -1.635800
-2.261139 -0.926611 -1.740299
-2.261139 -0.742761 -1.826351
-2.261139 -0.551037 -1.893042
-2.261139 -0.353472 -1.939667
-2.261139 -0.152160 -1.965731
-2.261139 0.050765 -1.970957
-2.261139 0.253152 -1.955291
-2.261139 0.452855 -1.918899
-2.261139 0.647758 -1.862165
-2.261139 0.835794 -1.785693
-2.261139 1.014971 -1.690291
-2.261139 1.183389 -1.576972
-2.261139 1.339263 -1.446936
-2.261139 1.480940 -1.301563
-2.261139 1.606919 -1.142393
-2.261139 1.715864 -0.971113
-2.261139 1.806621 -0.789539
-2.261139 1.878226 -0.599596
-2.261139 1.929923 -0.403297
-2.261139 1.961161 -0.202723
-2.121320 2.121320 0.000000
-2.121320 2.111417 0.204737
-2.121320 2.081800 0.407562
-2.121320 2.032746 0.606582
-2.121320 1.964713 0.799939
-2.121320 1.878336 0.985827
-2.121320 1.774421 1.162510
-2.121320 1.653939 1.328339
-2.121320 1.518015 1.481766
-2.121320 1.367917 1.621358
-2.121320 1.205047 1.745812
-2.121320 1.030927 1.853966
-2.121320 0.847180 1.944810
-2.121320 0.655524 2.017496
-2.121320 0.457747 2.071344
-2.121320 0.255697 2.105854
-2.121320 0.051259 2.120701
-2.121320 -0.153657 2.115748
-2.121320 -0.357139 2.091041
-2.121320 -0.557287 2.046810
-2.121320 -0.752231 1.983469
-2.121320 -0.940151 1.901609
-2.121320 -1.119294 1.801994
-2.121320 -1.287986 1.685554
-2.121320 -1.444653 1.553376
-2.121320 -1.587831 1.406696
-2.121320 -1.716184 1.246881
-2.121320 -1.828514 1.075424
-2.121320 -1.923771 0.893927
-2.121320 -2.001067 0.704083
-2.121320 -2.059679 0.507665
-2.121320 -2.099060 0.306508
-2.121320 -2.118843 0.102488
-2.121320 -2.118843 -0.102488
-2.121320 -2.099060 -0.306508
-2.121320 -2.059679 -0.507665
-2.121320 -2.001067 -0.704083
-2.121320 -1.923771 -0.893927
-2.121320 -1.828514 -1.075424
